i,j,distance_cosine,distance_euclidean
4,30,0.08733009502979683,2.8336570915787638
4,31,0.13771741699216022,3.6146495262799108
4,32,0.16418420435368652,3.9618342531304087
4,33,0.20763493904802832,4.3694555782300375
4,34,0.13821881838528727,3.697310768655651
4,35,0.14119786454015149,3.615694811249975
4,36,0.24088342540831498,4.643508108667585
4,37,0.1834974852137622,4.291555020278262
4,38,0.20699114995405177,4.360781365883629
4,39,0.1025745320276632,3.0737848488336894
4,40,0.1481451517266441,3.741565630690599
4,41,0.09104306893850511,2.855300810332831
4,42,0.18359063751951876,4.182863891325205
4,43,0.2460382685644561,4.819539912289529
4,44,0.19357841345891547,4.173652822608781
4,45,0.2573245159215468,4.963087166795716
4,46,0.08720889221478556,2.796523420309687
4,47,0.1751240380756931,3.9870981228747797
4,48,0.0889162614460356,2.882702881265617
4,49,0.13380682385444187,3.541864847831795
4,50,0.14762070807274408,3.766341214053378
4,51,0.14809077476669752,3.7687207896251342
4,52,0.15338756642407336,3.719068531420268
4,53,0.14377478842761537,3.6672185766151904
4,54,0.1231033865980149,3.465836082170051
4,55,0.13517257481482148,3.6491949159410626
4,56,0.15463212001410143,3.885033329272743
4,57,0.10859278565647057,3.127940720753354
4,58,0.19237213517472063,4.36714493585073
4,59,0.22067465601044856,4.7085949441284605
5,1,0.3298750160910744,5.468261336210881
5,2,0.07368922167923098,2.6787691280107193
5,3,0.06293264233023999,2.491872866473528
5,4,0.10308364129413372,3.0748451818568876
5,6,0.11370155851142227,3.293137767506263
5,7,0.35664623568703635,5.7100719802767
5,8,0.10936084276169966,3.2109289495696554
5,9,0.1079415995582177,3.1850213897338615
5,10,0.08133159653962152,2.833358789811356
5,11,0.07624100229072006,2.7016510726540175
5,12,0.07767449507226487,2.68901111106067
5,13,0.08734320803828532,2.954308015840721
5,14,0.32021993221470624,5.656807530462365
5,15,0.1300423068319534,3.4617150183743783
5,16,0.09212781254516289,2.9708095561291863
5,17,0.07951100664772304,2.7239273156876864
5,18,0.12129779057044487,3.433088288754174
5,19,0.05043954830940833,2.169559201484965
5,20,0.059484642775137875,2.392030694859712
5,21,0.08930873502377301,2.930730030108436
5,22,0.10617033257563124,3.106696826769389
5,23,0.08058391880473759,2.731225430228023
5,24,0.07593325734421019,2.7057492110388237
5,25,0.12078298563848666,3.322996671182848
5,26,0.06071477522603219,2.395922798316986
5,27,0.09953325862987861,3.136799474366802
5,28,0.17403702954079248,3.966211538725007
5,29,0.08367279365867919,2.8346553159955707
5,30,0.12737045167987526,3.4416531570544517
5,31,0.1325980679894423,3.5637520545599974
5,32,0.11971844067710546,3.401391564119591
5,33,0.3730495650342682,5.892078693013061
5,34,0.09543338421747005,3.091020558079568
5,35,0.0800834670689825,2.7386298375564695
5,36,0.3620731019965312,5.730363964052272
5,37,0.15318702061242828,3.940853725232978
5,38,0.4097776900548876,6.172794845835134
5,39,0.07989797068048787,2.7282729381154947
5,40,0.1362677266324953,3.6065314897314416
5,41,0.16413639169047867,3.859965286105254
5,42,0.11551845414601558,3.3373520884214027
5,43,0.4533835559529097,6.575968807964319
5,44,0.3575740893756445,5.70929876060396
5,45,0.45023414667643824,6.595065841267344
5,46,0.19828637693914108,4.244894816058289
5,47,0.07836497703615863,2.6846975683404164
5,48,0.13321021927243548,3.5444934837697013
5,49,0.08130105942246946,2.7761557013885607
5,50,0.11097354770593237,3.282613635337136
5,51,0.0802677926226153,2.7924326143960316
5,52,0.30570286031591554,5.284469366393101
5,53,0.11508244134517365,3.2986611232688277
5,54,0.07001319310830212,2.632209558615649
5,55,0.09458642082074342,3.07050450643767
5,56,0.08273229858900955,2.863180992464091
5,57,0.12010677104780365,3.3121869833642203
5,58,0.14945998560548335,3.8706673160986402
5,59,0.1451266897766621,3.846255644166067
6,1,0.3243034454851127,5.496880152773586
6,2,0.08165216352926818,2.8423336329067563
6,3,0.0826264942689443,2.871203136482312
6,4,0.13947419657985316,3.6286207504200423
6,5,0.11370155851142227,3.293137767506263
6,7,0.3791380249163433,5.965739572887913
6,8,0.09424397663557171,3.017046291567335
6,9,0.1002282270851127,3.1074406572974804
6,10,0.11063564015815275,3.326420271268571
6,11,0.09112126896739803,2.9833825099039943
6,12,0.08746991480076205,2.8927332324991473
6,13,0.0854943649303691,2.941308233160941
6,14,0.3058517408309198,5.585697024707313
6,15,0.09513239086812109,3.005301982531853
6,16,0.11268893157428717,3.319621031521143
6,17,0.12612189074448865,3.4754974867623383
6,18,0.10893646383387712,3.2849469730980765
6,19,0.08875324878289881,2.916329367080544
6,20,0.08440637319978239,2.8748680434788283
6,21,0.08646408303966091,2.912192049918458
6,22,0.11292224579367838,3.2560183680949755
6,23,0.09391307478544164,2.990897794657156
6,24,0.11067216566040528,3.2966413624245234
6,25,0.16440771416462596,3.932838932367175
6,26,0.10312568575362413,3.1583361508674357
6,27,0.11087869431341624,3.335599247315666
6,28,0.19097524016182632,4.216984764596971
6,29,0.07754167416896351,2.755894672104889
6,30,0.12416544610653568,3.4437660968554478
6,31,0.10542530478804335,3.2123217211203166
6,32,0.1396549975193666,3.7104124300918557
6,33,0.3783397270478088,6.00922102538844
6,34,0.09248655324878285,3.062965511263257
6,35,0.0749618028459147,2.684170777357541
6,36,0.3543946301526315,5.74689251470744
6,37,0.1384498346687668,3.7765437731991502
6,38,0.4194385231299007,6.3245676670555815
6,39,0.08352996517391686,2.827789219462823
6,40,0.11653413286545222,3.3724982414983926
6,41,0.1516312057800966,3.7673489627964996
6,42,0.1277286266710176,3.5448468965113946
6,43,0.46963364751958747,6.773208770273553
6,44,0.3575068448194155,5.785723289492129
6,45,0.438792486543082,6.586824824027189
6,46,0.16924779546634172,3.9808566731469934
6,47,0.13876335137006923,3.6234048524894287
6,48,0.10491082233983895,3.183867321828476
6,49,0.10999075360643096,3.2657312731596697
6,50,0.10403652584910905,3.208565569974943
6,51,0.09917448890375336,3.1302614987001527
6,52,0.2918728518432493,5.233992113002725
6,53,0.06089175824245108,2.428186742745415
6,54,0.0860954983196377,2.9357867095975045
6,55,0.1192486351914892,3.4693257754160713
6,56,0.10099945565418189,3.1837259972480383
6,57,0.07114884092362128,2.595124813573101
6,58,0.1498481214798758,3.907336408504352
6,59,0.18298114273640131,4.345752377134266
7,1,0.16319597750933534,3.8154659517378207
7,2,0.34592290584380936,5.743029270281578
7,3,0.3871176328272993,6.0982408096999094
7,4,0.17897536211041876,4.0190548772550425
7,5,0.35664623568703635,5.7100719802767
7,6,0.3791380249163433,5.965739572887913
7,8,0.3664519836795599,5.833403289898901
7,9,0.4042933318989743,6.117639508182688
7,10,0.37193521716556555,5.98695635222523
7,11,0.34993906589486434,5.737709364646305
7,12,0.3227536781853354,5.440644111298807
7,13,0.3977174301668295,6.22019582404462
7,14,0.17283319540221365,4.149789767792466
7,15,0.340371481597024,5.557278456112414
7,16,0.42070466619717894,6.293739894458714
7,17,0.3939614464362575,6.017949287722257
7,18,0.3111537423730867,5.452088619615993
7,19,0.3067856016909454,5.310740756934176
7,20,0.3500380037269637,5.746129919109353
7,21,0.31048984055462747,5.417782561461476
7,22,0.21958478819349525,4.428310184920828
7,23,0.3758207692376092,5.85358637685783
7,24,0.40444625287075164,6.184885421728962
7,25,0.26470263123957405,4.8790331791921
7,26,0.37618808254860636,5.915620141898505
7,27,0.3928162061919913,6.1616032694187535
7,28,0.13360894318983185,3.4455828271143485
7,29,0.32919866222228755,5.573815579005516
7,30,0.24463489334061794,4.734598380621914
7,31,0.3467126427613544,5.71771447901425
7,32,0.37977392933553467,6.006283038255545
7,33,0.1028424566487135,3.072384720799398
7,34,0.41485134921716427,6.359891834320792
7,35,0.40515253442059607,6.1134328392414865
7,36,0.14171037465761815,3.5565563007094902
7,37,0.44401373574925174,6.63085570103048
7,38,0.09740555866330902,2.988767592412391
7,39,0.31029869613035643,5.336777413322695
7,40,0.36190831285818426,5.832210013347572
7,41,0.1522058666597279,3.685797877174919
7,42,0.4001737043593855,6.158306402816925
7,43,0.06341575119544685,2.456451346306796
7,44,0.09470548722465111,2.915112816831859
7,45,0.12033220725636362,3.400914456001693
7,46,0.1310684852453321,3.422926009122369
7,47,0.38851637939932737,5.9303616840168205
7,48,0.29034610683247997,5.194752846514459
7,49,0.390237257064165,6.033477720356885
7,50,0.4073296902129204,6.231150728888828
7,51,0.44624933648727394,6.515888422292996
7,52,0.09434066035789967,2.912516125740592
7,53,0.36376820749438654,5.820255143672641
7,54,0.408547949766228,6.273958469269666
7,55,0.3759968413336031,6.046439026023076
7,56,0.41134121047180183,6.3039416401005415
7,57,0.2916427508926205,5.118613118939556
7,58,0.403334242703997,6.291724460110915
7,59,0.5064665502927613,7.090771605195598
8,1,0.33445095370153344,5.550551901707262
8,2,0.04761563543202907,2.164797352360813
8,3,0.06477865315159992,2.5354555561958447
8,4,0.1344151661689893,3.5406338629246474
8,5,0.10936084276169966,3.2109289495696554
8,6,0.09424397663557171,3.017046291567335
8,7,0.3664519836795599,5.833403289898901
8,9,0.08649662170960937,2.8713058864530563
8,10,0.1040880773314915,3.2150019299557906
8,11,0.10543443839520805,3.1942385440368373
8,12,0.08493879266085924,2.8337650913595542
8,13,0.061586541497368974,2.494018446157503
8,14,0.2924448177024599,5.439507970230593
8,15,0.10528144431723041,3.1410453280885515
8,16,0.12309432476405946,3.453373627295791
8,17,0.09303271814809022,2.96864972025733
8,18,0.13383378657943112,3.6252819904200035
8,19,0.0877614286426992,2.883264353232102
8,20,0.07945555154451978,2.777032620329826
8,21,0.06784653034446819,2.568968244449898
8,22,0.10575865108029725,3.1301970254971048
8,23,0.10231211775316928,3.1024185138875393
8,24,0.11222496627615963,3.3049440380331596
8,25,0.18565089318861372,4.153285396747037
8,26,0.07217058775835228,2.628605473255427
8,27,0.0664060030390049,2.577033112418677
8,28,0.18147033041518346,4.085689719518267
8,29,0.058163703779374076,2.37694166112353
8,30,0.1075533636780105,3.187119595160582
8,31,0.10418184275802078,3.178803613576524
8,32,0.12101243857219113,3.4390544875436837
8,33,0.3875340916315263,6.050243389498666
8,34,0.08306166639554591,2.8959038878651784
8,35,0.07923576541996857,2.743894428778438
8,36,0.3684547367750497,5.826904555793323
8,37,0.11468915440833483,3.430630505729087
8,38,0.4211179486794099,6.3044232051844915
8,39,0.08228672902814393,2.7900979677931272
8,40,0.12041729243160859,3.4120524900720897
8,41,0.1654802895558678,3.909731453703062
8,42,0.12690270333588527,3.5177121858873193
8,43,0.46959147240686183,6.739770450344661
8,44,0.3832672788344418,5.957344636542993
8,45,0.4660687315868426,6.756072804764829
8,46,0.18290990465197354,4.112190365290317
8,47,0.13753935459466615,3.5857566665739746
8,48,0.11193999103791641,3.2717793697252793
8,49,0.10781648151633494,3.217141266163025
8,50,0.11651047745918697,3.3811684875610575
8,51,0.09298135706437805,3.0187928707537472
8,52,0.3019422847204677,5.293696804245305
8,53,0.08000698132784101,2.7689695797045175
8,54,0.06086548119762625,2.463407107761458
8,55,0.08359951915103969,2.8989268071774004
8,56,0.0900569696885446,2.9970226740760393
8,57,0.11342811624415261,3.2478060360045813
8,58,0.15273117012225756,3.9305623027654253
8,59,0.15251884808433103,3.957584239881645
9,1,0.3907972489415209,5.989707255881962
9,2,0.05758556246723667,2.3775788894538237
9,3,0.053668484572757635,2.308169978463492
9,4,0.1526709964793166,3.7666114297320563
9,5,0.1079415995582177,3.1850213897338615
9,6,0.1002282270851127,3.1074406572974804
9,7,0.4042933318989743,6.117639508182688
9,8,0.08649662170960937,2.8713058864530563
9,10,0.05976991785418728,2.4394774953028366
9,11,0.07872163708496516,2.757171186255456
9,12,0.0877709531981099,2.8760696713423424
9,13,0.04645298340180182,2.17055883141718
9,14,0.33831416045006135,5.841812456347935
9,15,0.11317051836663594,3.250946180201218
9,16,0.06935207072761373,2.5899033047509112
9,17,0.06972208055497897,2.5661454848209497
9,18,0.12202677165915377,3.4582426233777497
9,19,0.08560182398668192,2.8432162056047487
9,20,0.06343963570498468,2.479175432528696
9,21,0.0794882362031819,2.7772184151593495
9,22,0.0943088694471298,2.9513724871319633
9,23,0.09007723212464558,2.906500503772248
9,24,0.07175933641461074,2.6409430691552296
9,25,0.16911292555629098,3.9579517024432818
9,26,0.06693959123949778,2.5281655513823043
9,27,0.06992253138482563,2.641994772818057
9,28,0.1990509871586681,4.270780458296785
9,29,0.07337878601446746,2.6663620711930487
9,30,0.13298732838425098,3.5383365235790607
9,31,0.09976090072828714,3.106988628445401
9,32,0.09859559674142226,3.1014503209689135
9,33,0.43504840412165646,6.401148366966046
9,34,0.06595165257931745,2.583030139303242
9,35,0.055939185331728924,2.3021061419526943
9,36,0.4219656166081197,6.2253785513139155
9,37,0.11681344263863147,3.4593539040634775
9,38,0.4769354875391598,6.699528423859661
9,39,0.09794646656301909,3.039165804943876
9,40,0.10275157537770374,3.1480961525697544
9,41,0.2031116884868157,4.322550114231571
9,42,0.11630617386626596,3.363942929586024
9,43,0.5209607141297348,7.089085644641873
9,44,0.4285992033594097,6.289847777079643
9,45,0.5144729697390946,7.088567484064549
9,46,0.20941508447752755,4.391805474356203
9,47,0.11704428816579537,3.3028992125488834
9,48,0.10261024346946745,3.1281572414706185
9,49,0.08488028660256075,2.850802951119069
9,50,0.06841361644671085,2.590841856464767
9,51,0.060446062653462085,2.4336828685428262
9,52,0.36662775906707046,5.823582888278932
9,53,0.07997154664126571,2.764667875410998
9,54,0.05026367596743886,2.2397219681913745
9,55,0.0663732827686695,2.5849598853487836
9,56,0.06128910570150681,2.4750748243278395
9,57,0.13360678344637966,3.5176260370762136
9,58,0.12107910366187302,3.500314811156337
9,59,0.1532179444831352,3.9631790812642693
10,1,0.37570997736574985,5.994699044321414
10,2,0.06315340727425478,2.528170022580626
10,3,0.05675817962018459,2.404284286174152
10,4,0.11341760298652936,3.3282573024474678
10,5,0.08133159653962152,2.833358789811356
10,6,0.11063564015815275,3.326420271268571
10,7,0.37193521716556555,5.98695635222523
10,8,0.1040880773314915,3.2150019299557906
10,9,0.05976991785418728,2.4394774953028366
10,11,0.06248380345818905,2.5036171895514916
10,12,0.09161759031694561,3.0071174781995507
10,13,0.05697696703592814,2.422764810430197
10,14,0.31790601425209686,5.753995290688376
10,15,0.11044171275670789,3.289197930859919
10,16,0.07683646658913468,2.77651904341253
10,17,0.06823322471615478,2.6010406994186765
10,18,0.07017106060431222,2.6663208098838056
10,19,0.07523858226035485,2.7296000949973824
10,20,0.0638386394055388,2.532570356602968
10,21,0.08663592716002488,2.951129625075093
10,22,0.0914023211294801,2.98873865292773
10,23,0.10543223593541917,3.218594864490153
10,24,0.05362773750347272,2.3239811772538252
10,25,0.1006383768249034,3.136099728514724
10,26,0.046825993497445983,2.163805897778568
10,27,0.07113014286347619,2.698636104174705
10,28,0.18494945642036287,4.215396024869989
10,29,0.07620392286468203,2.766655359831293
10,30,0.12172721330556635,3.4605116158009874
10,31,0.09992674296471638,3.166505293278766
10,32,0.0780423201580297,2.806680274839662
10,33,0.40848520850747483,6.322237772919357
10,34,0.08381530105984192,2.941684831543778
10,35,0.04928729249346131,2.2168376685640823
10,36,0.40577297439106974,6.229939616759624
10,37,0.12771352561436033,3.6587476026593455
10,38,0.446152808799245,6.604206992506613
10,39,0.08734853987170277,2.9375352900636336
10,40,0.10909641081413546,3.304594037436906
10,41,0.19418196139129007,4.3243386417752285
10,42,0.12891309380695748,3.6034420272672456
10,43,0.48716009480692535,6.980004835445795
10,44,0.39503721083133014,6.161359318802333
10,45,0.4807908315853979,6.9743365513753615
10,46,0.2092392918510979,4.489131008163789
10,47,0.10216252404463455,3.1635818313581514
10,48,0.07595437637241187,2.7494088079030767
10,49,0.07056111349659999,2.6535397592624546
10,50,0.06806336559696857,2.624906977890374
10,51,0.05953462976754664,2.453610029726129
10,52,0.34562794253041695,5.770415361686857
10,53,0.09787599766709931,3.120856464086033
10,54,0.06521274933406207,2.580628659781619
10,55,0.05364211344479086,2.349848397451798
10,56,0.06970220208737266,2.671223645637512
10,57,0.12871508976774304,3.5380562410831233
10,58,0.10530115747210822,3.307057622370167
10,59,0.14832455895553454,3.9493442934331298
11,1,0.328555577271171,5.538430411738464
11,2,0.06069791299808991,2.452862723760321
11,3,0.06547061675830956,2.5582746802186045
11,4,0.11239795541654807,3.2633027730237107
11,5,0.07624100229072006,2.7016510726540175
11,6,0.09112126896739803,2.9833825099039943
11,7,0.34993906589486434,5.737709364646305
11,8,0.10543443839520805,3.1942385440368373
11,9,0.07872163708496516,2.757171186255456
11,10,0.06248380345818905,2.5036171895514916
11,12,0.07386589339629734,2.6620748968456627
11,13,0.0478217579333059,2.2055057114994128
11,14,0.2837739268749211,5.385089466045638
11,15,0.09907527708399921,3.070312599001181
11,16,0.04863949562537562,2.1828785346047668
11,17,0.09764701200177428,3.0620976742375645
11,18,0.06879999751497146,2.6132255923240155
11,19,0.06488512027995952,2.497478678028705
11,20,0.042782596673240914,2.0485580793927007
11,21,0.059316439083053174,2.4141776852920778
11,22,0.08572056379610327,2.845408816092807
11,23,0.07403760911731305,2.6603320299983833
11,24,0.08335366989776383,2.863482607225926
11,25,0.10114741695988383,3.0935525912493858
11,26,0.0492858797299256,2.1861550621109074
11,27,0.083013870625123,2.889470160177085
11,28,0.15932365300051643,3.859217407156115
11,29,0.06245137607275808,2.4753869149069176
11,30,0.09943364890015838,3.086004753949837
11,31,0.07121529604568999,2.6425122955159246
11,32,0.08607617027102099,2.9156691276664244
11,33,0.3493317049857728,5.779974822999757
11,34,0.06186997460763244,2.5100288953289582
11,35,0.06239276306964314,2.4520613801574798
11,36,0.32164287638139843,5.481537230480673
11,37,0.11198078201131656,3.4014109685134666
11,38,0.40654421445846456,6.232614701016199
11,39,0.0687697009438164,2.5695863953024745
11,40,0.08858275718732,2.9430129264500766
11,41,0.1464126034413149,3.706932561054342
11,42,0.07635794726932377,2.7433186228935815
11,43,0.46276418717274603,6.7295578101620235
11,44,0.3737042055534038,5.920983282938037
11,45,0.44849374351317406,6.665074912389513
11,46,0.18258430236746825,4.138462110239103
11,47,0.07911944887071842,2.743944502189724
11,48,0.07367637129291582,2.671134292220608
11,49,0.05708509440790621,2.355217424510421
11,50,0.06339591235228792,2.5072044662963457
11,51,0.08919065402990367,2.9709893663309184
11,52,0.28782522108428643,5.203061034970574
11,53,0.08832363970445112,2.92712118927168
11,54,0.0674907176744085,2.6019967376615583
11,55,0.060913316298503606,2.4853772183089156
11,56,0.04148106482358005,2.045831351159
11,57,0.09744390727680519,3.0360028159448595
11,58,0.09130604513689078,3.056575794091115
11,59,0.16339815029759053,4.110908233967916
12,1,0.2920080587277838,5.153540176605111
12,2,0.06106630765271792,2.442518149044907
12,3,0.05637349191418339,2.3614719997369686
12,4,0.10271717649141232,3.074608782322052
12,5,0.07767449507226487,2.68901111106067
12,6,0.08746991480076205,2.8927332324991473
12,7,0.3227536781853354,5.440644111298807
12,8,0.08493879266085924,2.8337650913595542
12,9,0.0877709531981099,2.8760696713423424
12,10,0.09161759031694561,3.0071174781995507
12,11,0.07386589339629734,2.6620748968456627
12,13,0.06003789831333883,2.459612832021522
12,14,0.2792208083235883,5.291048449934888
12,15,0.06968445159561176,2.5385632698212843
12,16,0.07663529910801559,2.713340907801292
12,17,0.09671905183768725,3.008540243606118
12,18,0.10293852030799666,3.1674279400860916
12,19,0.056630839537282984,2.3020431649371877
12,20,0.060518055475217714,2.414567969622185
12,21,0.06398541499299037,2.4852543279757326
12,22,0.07808983130283687,2.670840491138466
12,23,0.08517140727466788,2.812299183996304
12,24,0.07536384350771863,2.6980872826144173
12,25,0.14397936926656596,3.6338706885595546
12,26,0.07928454106226324,2.740540858466691
12,27,0.0807821108905803,2.831767076482694
12,28,0.12272014854044955,3.3384046234660283
12,29,0.06078664531853617,2.420362957403774
12,30,0.09684080126221584,3.0054529080526016
12,31,0.10405682472275513,3.161826652776834
12,32,0.13138389450437693,3.5664105486789244
12,33,0.31866106711048414,5.453785209908489
12,34,0.04659278330795269,2.1788690333119995
12,35,0.07184453929336487,2.5975044788402495
12,36,0.3177346774042057,5.377028844938631
12,37,0.12108917823364374,3.5136708815553344
12,38,0.3636731462065802,5.823888875575709
12,39,0.08100477473389467,2.7511067755240664
12,40,0.1099862505875302,3.2448560417265933
12,41,0.12580260341211846,3.3862720357286276
12,42,0.11103296567939402,3.275736536397234
12,43,0.4201772677651122,6.33969129153565
12,44,0.3214201156324862,5.421736951711949
12,45,0.4170648714236411,6.356570825611441
12,46,0.16287722026897367,3.8543845723136814
12,47,0.09538723941000637,2.966762239581342
12,48,0.08855882684802507,2.8943175938277137
12,49,0.0776479438189982,2.7163607963090435
12,50,0.06442917024415795,2.508836887475545
12,51,0.0739721785908648,2.683757507122873
12,52,0.2513453909216631,4.7995858721430675
12,53,0.0782215263436431,2.723632352034495
12,54,0.056917561706252284,2.3784177355315124
12,55,0.09459729984826715,3.0726984640090675
12,56,0.08285661355749085,2.8670976535927197
12,57,0.09638070632690132,2.972813133235455
12,58,0.13785777426319268,3.7225817474641456
12,59,0.11486501154621243,3.4322698092615815
13,1,0.3892576291851698,6.131616874675036
13,2,0.036670106056782226,1.9380464332479366
13,3,0.04086378622292386,2.0500218393897356
13,4,0.13789722970202278,3.6871889627879977
13,5,0.08734320803828532,2.954308015840721
13,6,0.0854943649303691,2.941308233160941
13,7,0.3977174301668295,6.22019582404462
13,8,0.061586541497368974,2.494018446157503
13,9,0.04645298340180182,2.17055883141718
13,10,0.05697696703592814,2.422764810430197
13,11,0.0478217579333059,2.2055057114994128
13,12,0.06003789831333883,2.459612832021522
13,14,0.3138625753188653,5.740086374667907
13,15,0.09621121740235505,3.093719460516246
13,16,0.06351579158526766,2.5396979477192265
13,17,0.07849349610489442,2.8059025315476607
13,18,0.09381658883648825,3.097421872778072
13,19,0.06636966172562675,2.5839032783562534
13,20,0.039943500003447374,2.0181734087093073
13,21,0.048106840015174956,2.213907863449613
13,22,0.094779984033733,3.0645834623913113
13,23,0.08142520927247043,2.8531502769676935
13,24,0.05381797333533023,2.3415071814924495
13,25,0.15282696939828966,3.8747289393200055
13,26,0.04362850197245305,2.1052072338064156
13,27,0.05121918566417871,2.2998718052092526
13,28,0.18212338526386862,4.208734534774441
13,29,0.04897461477554221,2.2329497038816952
13,30,0.11034014530480718,3.316109136292327
13,31,0.0798009553009148,2.845698642872532
13,32,0.08195995670734335,2.8906772228787694
13,33,0.4216350151191425,6.452963532002429
13,34,0.039613130633314175,2.030196496030841
13,35,0.04906645353022343,2.2292457244073147
13,36,0.3905395662297537,6.143154185535899
13,37,0.08921343059749787,3.069387247412081
13,38,0.4649410254897468,6.7727604338857965
13,39,0.07192007049295657,2.6871990589681443
13,40,0.09246122078620189,3.0591845576432433
13,41,0.17329456858701475,4.112856994379634
13,42,0.08776063562866077,2.9887994511271816
13,43,0.5220342125631217,7.257125567921667
13,44,0.4297711789173856,6.4563748110835935
13,45,0.5118334038540893,7.226857592316722
13,46,0.21223628082428514,4.54627253397489
13,47,0.102847150874957,3.1951115934166343
13,48,0.08157774805986473,2.8659474259576383
13,49,0.07040347850034645,2.6668469238498376
13,50,0.0633089930359566,2.5444611974506435
13,51,0.05955197847297189,2.466785766974003
13,52,0.34680781767744095,5.809130386856276
13,53,0.06893650238689542,2.6381805361602986
13,54,0.035450310203301805,1.9115534277406918
13,55,0.04261496385872443,2.1026442239910383
13,56,0.030939266731483395,1.7875663902301786
13,57,0.11185465410994078,3.3244077166698873
13,58,0.1039451858907583,3.2979227514712792
13,59,0.11577499427528493,3.5021318191787247
14,1,0.21358955083668218,4.592191426210073
14,2,0.2728258092630228,5.307660366835967
14,3,0.33295252080567417,5.881446702415136
14,4,0.19815796213428205,4.441696793568928
14,5,0.32021993221470624,5.656807530462365
14,6,0.3058517408309198,5.585697024707313
14,7,0.17283319540221365,4.149789767792466
14,8,0.2924448177024599,5.439507970230593
14,9,0.33831416045006135,5.841812456347935
14,10,0.31790601425209686,5.753995290688376
14,11,0.2837739268749211,5.385089466045638
14,12,0.2792208083235883,5.291048449934888
14,13,0.3138625753188653,5.740086374667907
14,15,0.3141468907232903,5.587413336510556
14,16,0.3637798973979356,6.098261569920755
14,17,0.33267202048131017,5.777369210286472
14,18,0.2871285419940912,5.447924229810003
14,19,0.2617987984054315,5.128932853886361
14,20,0.31030233281254493,5.636294367367448
14,21,0.26394619996583046,5.202959142436208
14,22,0.2114269004678786,4.570966002785402
14,23,0.3198106584013217,5.647411968512374
14,24,0.3441828123427929,5.942642966356731
14,25,0.27732288399351057,5.236176459003301
14,26,0.31333843349080914,5.633517154481445
14,27,0.33891885391664744,5.948677459022913
14,28,0.18214816216108987,4.243203714443578
14,29,0.2651087350302933,5.21135462166673
14,30,0.21146785213630925,4.608377406895539
14,31,0.3072743032783254,5.607927915826539
14,32,0.34992040277486913,6.0018828408809455
14,33,0.16997762205039413,4.137525500711254
14,34,0.3452039997821025,6.026054472502508
14,35,0.3343984493452913,5.800126091476588
14,36,0.23013298691319217,4.76433723124153
14,37,0.4133382534797926,6.638390107067149
14,38,0.1924362496683697,4.398112166840449
14,39,0.2743502621883155,5.246526537389762
14,40,0.3007721037421327,5.541690970166628
14,41,0.17902535407199927,4.212640177911149
14,42,0.37545265754908197,6.211239941161945
14,43,0.20407396683969248,4.569406463884222
14,44,0.18904207983324994,4.332757304761506
14,45,0.2088607881677056,4.645523861029579
14,46,0.16455255018390447,4.044267259046907
14,47,0.35561270501653697,5.936352343938128
14,48,0.23964446854495802,4.927550328095463
14,49,0.33991260244915145,5.873179191167192
14,50,0.3483918746508686,5.997738991808261
14,51,0.358031738650991,6.076114244379789
14,52,0.17115017348094363,4.128961707500128
14,53,0.31240742559779555,5.6273952534754415
14,54,0.3143037350262772,5.721871912361483
14,55,0.32659801638159225,5.853290347216677
14,56,0.34075862619125896,5.964408289728424
14,57,0.2434348045432665,4.908318790269941
14,58,0.3828082156325926,6.36264677334309
14,59,0.42799524590661686,6.765471689276836
15,1,0.3028676535789734,5.219436686618191
15,2,0.08273114286791272,2.8316738659380487
15,3,0.08678238553406181,2.9150375771240102
15,4,0.12772182065554816,3.409041259851174
15,5,0.1300423068319534,3.4617150183743783
15,6,0.09513239086812109,3.005301982531853
15,7,0.340371481597024,5.557278456112414
15,8,0.10528144431723041,3.1410453280885515
15,9,0.11317051836663594,3.250946180201218
15,10,0.11044171275670789,3.289197930859919
15,11,0.09907527708399921,3.070312599001181
15,12,0.06968445159561176,2.5385632698212843
15,13,0.09621121740235505,3.093719460516246
15,14,0.3141468907232903,5.587413336510556
15,16,0.10773669197787794,3.203344966131476
15,17,0.12616036370060746,3.4194459912655635
15,18,0.10127306606625286,3.132300334347319
15,19,0.08018175530788185,2.726412056616778
15,20,0.09375441257678419,2.992051864762912
15,21,0.07759272805387085,2.727186068658074
15,22,0.08771267600365495,2.811933544702802
15,23,0.0963648930696458,2.975928358531027
15,24,0.10481267592287036,3.1683394078421805
15,25,0.14652598752578583,3.6452119267777454
15,26,0.10945610933912098,3.205797687632239
15,27,0.11084721481853443,3.3018954035286385
15,28,0.14253181800090764,3.5748666565421505
15,29,0.07809440304408144,2.7331978394589784
15,30,0.09915340930759109,3.026162886339979
15,31,0.1063235697278293,3.1842588686596383
15,32,0.14198924475709818,3.692956991916179
15,33,0.35181423812933743,5.701444229245316
15,34,0.06983650719857226,2.6513020650548857
15,35,0.09872896708681678,3.0309314791537445
15,36,0.3445259120923003,5.568328159065464
15,37,0.12814644281942567,3.6046213203272366
15,38,0.38368265881789654,5.951560710078737
15,39,0.10651050904539316,3.1393184867625963
15,40,0.1215557468407159,3.397347082945781
15,41,0.1414517594796154,3.5688888121903486
15,42,0.14166486258656075,3.6841867894680367
15,43,0.44072419038769084,6.461566082852546
15,44,0.34574883341651097,5.592809733250591
15,45,0.43342196672144695,6.44966353179761
