ID,file_name,vectors
1,1_dad_GB.mp3,0.3448227048 0.4789130390 0.2251070291 0.2653569281 0.5583499670 -0.1900032163 0.0485210307 -0.1588928252 -0.1997877806 -0.2223793119 -0.1025848910 0.6241263747 -0.0691140890 0.3483868837 0.3812824488 -0.5467212796 0.3341817856 -0.1323850602 -0.0780058056 -0.5496259332 0.0490362383 -0.1450172961 0.2507126629 0.3084636033 0.1426939517 -0.2787576914 0.1998659521 -0.3260518312 0.0335995182 0.1319465935 -0.1833174676 -0.0264563095 -0.2961678505 -0.0357618742 -0.3227721155 -0.1188454777 0.2196414918 -0.1556687951 0.0703264922 0.0011607235 -0.2102990896 -0.0452918857 -0.2056338787 0.1883055270 -0.4803658724 0.1166928858 -0.3537224531 0.0049602953 0.1541065872 -0.0459533185 -0.1423532367 0.6241112351 0.4585535228 0.0189312026 0.3067167997 -0.2159131765 0.0632470548 0.2749429941 0.4048585892 -0.0485696867 -0.3955087066 0.1022544652 -0.1692705452 -0.2041541785 -0.4759299457 -0.1416151375 -0.2283127010 -0.0688711777 0.0793674365 0.0388264209 0.1397767663 -0.1952498257 0.2917398810 -0.0005961518 0.0899247602 0.4192711711 0.4863157868 0.0355118103 -0.2050533891 -0.2173273414 0.0621866249 -0.0654728562 0.0881430060 -0.3040906787 -0.1444866955 0.3168500662 -0.1721374542 0.0148119396 -0.2507163286 -0.0546770841 -0.5143533945 0.0874649584 0.0411291979 0.0731601566 -0.1875799447 0.0247871242 0.6816900969 -0.1634006947 -0.0634481907 0.1217168421 -0.1701623052 -0.2240903676 -0.3741948009 -0.1927213967 0.1382541806 0.1780350804 -0.0069214320 -0.2189617753 -0.2317829132 0.0546788499 -0.1181775182 0.1107814834 0.2444365025 0.2794365883 -0.1950082630 0.2543452382 -0.0971793085 -0.1877136976 0.2622456551 -0.2039572001 -0.3236434758 0.2559882402 0.0372704268 0.2290757000 -0.0784542859 0.2549398839 0.3490107059 -0.2938193083 0.4575293958 -0.0622655004 0.1718413085 0.2215419114 -0.2772299051 -0.2292433083 -0.4550443292 0.3092779517 0.1683043391 0.1286414713 0.0468094610 -0.0317345113 -0.0840511695 -0.2284757346 0.0485385060 -0.0500849038 0.0075066984 0.1158067137 -0.1485951990 0.2978240252 -0.2574493587 0.0919329822 -0.0108176349 0.2296624929 -0.0155702494 -0.3254134655 0.1249995381 0.1050409973 -0.0167460516 -0.0178795289 -0.1571277827 0.0938002095 0.1372673213 -0.0053471508 0.1032554433 -0.0396919437 -0.2170384973 -0.1779283434 0.2925097346 0.2794347405 0.2618651986 -0.1505587250 0.0814829320 0.1086068749 -0.3825020194 0.1452283114 0.0026287860 0.3285083175 -0.0514173806 0.0263549071 0.2057321817 -0.0711214691 -0.2756418586 -0.0805433840 0.2224666476 -0.0821608007 -0.2026629448 0.1308738589 -0.4142081738 0.2819183767 0.0261774734 0.1595875025 0.6872580051 -0.0447324365 0.0056899618 0.0097551476 -0.2502754629 0.0550517440 0.0729380101 0.1782374233 -0.1570395380 0.0237445533 -0.2076131701 -0.0598918609 -0.0823468938 -0.2100209147 0.1065534577 -0.3059751987 -0.0160319768 0.0059446190 -0.1202345788 0.0491399430 0.2199435085 -0.1817733645 -0.2226769626 -0.1919142455 -0.2117651999 0.0198211595 -0.2879521251 -0.2137420923 -0.0746267512 -0.3157700300 0.2671513259 -0.3669416010 -0.0659473315 0.1101271734 0.3752093911 0.1960303336 0.1218911111 0.1406173706 0.1346637309 -0.0223701391 0.0760176331 0.4879999161 0.2744651735 -0.0505637527 0.2056658864 -0.1852369756 0.1418617368 0.0076000732 0.1522056758 -0.1656630188 -0.3550598323 -0.1380572766 0.2603399158 -0.0353628844 0.1287197173 -0.0185166448 -0.0685780570 0.1028381363 0.4911184907 0.4531720579 0.0642794073 -0.0434381217 0.1794009209 -0.0280837808 -0.1443412304 0.2150319666 0.2983204424 0.3262811601 0.3719860613 0.0871690363 -0.3103801012 -0.1037183702 -0.3013990819 -0.0898400396 -0.2139624804 0.2239475548 0.0822518170 0.1416731328 0.0668871179 -0.0407096334 -0.0404716656 0.4758795500 0.1164186001 0.1188242063 -0.1053480431 0.5644790530 0.1337506175 -0.5316205025 0.3467793465 -0.0609655790 -0.0550757647 -0.1161472648 -0.0714012682 0.0686008930 0.4544655383 0.2400757223 -0.0240523089 0.0840997919 -0.1384112984 -0.0214775894 -0.1444550604 0.5697672367 -0.1698956341 0.2184347063 -0.0831513926 0.0635847226 0.0036130783 -0.1163840443 -0.2274843007 -0.2732160985 -0.0774582028 -0.3379659057 -0.2488735467 0.3573305905 0.1327324510 -0.3692774475 0.6079947352 0.2235405743 0.0331066810 -0.0121711232 0.4480355680 0.7818203568 -0.2810450792 0.2834624648 -0.0948724598 0.1352951825 -0.0398383997 0.0286572054 -0.2087981105 0.0022993551 -0.1998798996 -0.1568814069 0.4160844088 0.3327344656 0.0254184306 -0.0644731224 0.1806914508 -0.4030105174 0.0565341190 -0.0175128356 0.1925622076 0.4450583458 -0.2061954886 0.0932060629 -0.1598819643 0.0293771103 0.0806731135 0.1384903342 -0.0166541506 -0.2271004319 0.5137755871 -0.1031056195 0.0075206924 -0.2327815145 -0.4470179379 0.4419949949 -0.2929418981 -0.4647463262 0.1565622240 -0.1937327832 0.1823747456 0.0829709470 -0.1742326766 0.0581753850 0.0382091999 0.3775671721 -0.0451707914 -0.0258760117 -0.0155328279 0.0873249695 0.1897628456 -0.1352567673 -0.0814105049 -0.3475057185 0.0402322002 0.1243845075 0.0177323706 -0.1246757507 0.1226214543 -0.2030023485 -0.0222563557 -0.4569542706 0.0105814338 -0.0222239885 -0.1486016661 -0.1685648710 0.2726766467 -0.3718172610 0.4943810105 -0.1821833998 -0.3273220062 -0.0969425440 -0.0987230390 0.2828592062 -0.6832747459 0.1332482398 -0.4044077098 0.1894531697 -0.1974184811 0.4369256496 -0.0684702024 -0.1375183165 -0.3921456635 -0.2754080892 0.1128235683 0.1154048294 -0.2456770688 -0.1613563448 0.6779036522 0.1647555828 0.0568092391 0.2585350275 -0.2384194285 -0.0806424841 -0.2075449526 0.1318533719 0.2542625964 0.1242704540 0.0541922674 -0.3904176950 0.0723254159 0.4203678668 -0.1162017286 -0.0655867681 0.3052214384 -0.2111406177 0.1688572466 0.1114610583 0.6214907169 0.0116633987 -0.0315233208 -0.2413507551 -0.2252204716 -0.3140870631 -0.3708385229 0.4441126883 0.2084171772 -0.2224110514 -0.1830174029 -0.1870477796 -0.1983130276 0.1937018186 0.1646814793 -0.0022656219 -0.1988960057 0.4126585722 -0.0038693456 -0.0509426743 0.0545073226 -0.4472748339 -0.2141941488 0.0541904308 0.0587984920 -0.2889043689 0.1072424501 -0.2535844743 -0.0264032669 -0.2060119808 -0.1403928101 -0.0055734608 -0.2270368487 0.0324452370 0.0743880123 -0.0584055334 -0.1589791328 0.2341465652 0.4247902632 0.0970738009 0.1190681830 -0.0240946673 -0.1756412238 -0.0088973977 -0.2465489209 -0.3938162923 0.0842182636 0.0187194943 0.3625343144 0.0011089300 -0.1212057397 -0.0412506461 0.0847036764 -0.2457034886 0.0120465215 -0.0956273898 -0.0719394535 0.1368002295 -0.0542182140 0.1484607160 -0.3446732163 0.1601361930 -0.5183697939 0.1151556671 -0.0153929060 -0.0677100867 -0.1731755435 -0.2000263780 0.4867732823 -0.0672833920 0.0889848769 0.1280855536 -0.1309065223 0.0866874456 0.0870191157 -0.0689193308 -0.2388399392 0.0557367280 0.2135277390 -0.2698528767 0.0304835662 0.2134496570 0.2135483772 0.2899824679 0.3461138904 -0.0656424984 -0.2112673670 -0.3675223589 -0.1822903156 0.2426887304 0.0976909697 -0.0616317540 0.0406915843 0.3135189712 0.2155378908 -0.1512307078 -0.0635493398 -0.0428725332 0.3523468077 0.2402337193 0.3368679285 0.3452275395 -0.3268283606 0.1568838358 0.1963917762 0.1607680917 -0.4057014883 -0.1412978917 -0.0024828864 -0.3001076281 -0.0562436730 0.6238362789 -0.2061648965 -0.0138011025 0.0036480154 -0.0102080181 0.0860785097 0.2414592952 0.2902784348 0.0434441715 0.1504640579 0.1665769666 -0.0288203880 -0.1557867676 -0.1765866876 -0.3368792534 -0.0393697545 -0.1060559824 0.0396400690 0.3130010068 0.1870682389 -0.0917789117 0.5410578251 0.1180247962 -0.0092533156 -0.1272927821 0.0688881725 0.1686697006 0.1876957864 -0.0031635794 -0.0685541034 -0.0641912073 -0.0863806382 0.1745074540 -0.1221596375 -0.0609422997 -0.1604062021 0.2081449032 -0.4044932425 0.1069151983 0.1557179838 -0.0484191589 0.2967227995 -0.3990339935 0.2361498922 -0.1788184196 0.3231044412 -0.1100456268 0.4430538416 -0.1805096716 0.0269377101 0.0593877099 -0.1978228539 -0.1457216293 0.1871663034 0.1674495637 0.1608461589 0.0857856944 -0.0234253164 -0.1007729024 0.1248892695 0.3439671695 -0.2591075301 0.3248441815 -0.2211551070 0.1501120478 -0.0995149985 0.2122696489 -0.2826752365 -0.2559467852 0.0205818880 0.4246176183 0.0223414525 -0.2294436246 0.0640804619 -0.1962115020 -0.6404621601 0.2250833809 -0.1886081696 0.3554258347 0.0013339496 -0.1088843569 0.1423275471 -0.4490273297 -0.1879325658 -0.2871347666 0.0453458354 -0.3871733844 -0.1327158213 -0.0073595601 0.5738101602 0.5344084501 -0.2992874086 -0.1164247468 0.3310435712 -0.0029279557 0.0285871457 -0.1919581145 -0.0795325860 -0.2860446870 -0.0548272505 0.0497522391 -0.1826920211 -0.2597778440 0.4230350256 0.1174638793 -0.0701484755 0.2275835723 0.3775618374 -0.4344411194 -0.5996882915 -0.1197121441 -0.1578584760 -0.0042091087 -0.1502783895 0.1022226289 0.0003460859 -0.0109323841 -0.0674215034 -0.6875344515 -0.3706054688 0.0002222074 0.1891685426 -0.2004348487 -0.0997892022 -0.0686557442 -0.1205557212 -0.0005590462 -0.2070685476 -0.1463521123 -0.0961435735 -0.0824471191 0.5393244028 0.1298710257 -0.0533989742 0.0143610639 -0.4089837372 -0.1801976860 -0.0027899859 -0.0859565586 -0.1779999435 0.0034489089 -0.5541029572 0.1278184801 0.1556376815 0.3473178148 -0.1564827263 0.0022909145 0.5728926659 0.0194956362 0.1013340726 -0.2791762054 0.4304340482 0.3221056461 0.3062947989 0.6726187468 0.0066332072 0.0072812638 0.0091136228 0.3567477763 0.2086320668 0.4316447079 0.1842405498 0.3632750809 -0.0858405232 -0.3335037231 -0.1002044827 0.1879998595 0.3987936974 -0.2099003047 0.2656063735 0.2078591436 -0.2901222408 0.2307141423 -0.0037257820 -0.1731383055 -0.2431004047 -0.1088377684 -0.0203687511 0.2293501645 -0.0817844421 -0.0515164472 -0.0145635670 -0.2983681262 -0.0475999750 -0.2161925882 0.0695988759 0.2351589799 0.2777742147 0.1422112286 -0.1206995770 0.2311718166 -0.0389067568 -0.4050152004 -0.1248016357 0.3059286177 -0.0385423824 -0.2464055419 -0.0585576296 -0.7362663746 -0.1208197698 -0.1183581650 -0.1814612597 0.2095101625 -0.1345787346 0.0526043102 0.1442342401 0.3361164331 0.1193216667 -0.1419812292 -0.2178163081 0.2365641296 -0.1240660250 -0.2102888972 -0.2234576344 -0.2379127890 0.0770211667 -0.2699900866 -0.4635982513 -0.0939941332 -0.1699666679 -0.3868187368 -0.6091182232 0.3877692223 -0.0670256466 0.2865562737 0.0755086988 0.2406225801 -0.2618820667 -0.0883668587 0.1438541859 -0.0246980581 0.0054892758 0.0743503198 -0.3326006532 -0.0896654129 -0.1330111921 0.2096526921 0.4206773341 -0.2121152282
2,2_papa_ES.mp3,0.2089680880 0.2532966435 0.2554594874 0.1169150770 0.2910116017 -0.0596809462 0.0016275439 -0.0743128881 -0.3272727430 -0.1167435795 0.1465966552 0.3945076168 -0.0959179997 0.3531982005 0.1228327453 -0.2866899073 0.0541146696 -0.0544286221 -0.0774395466 -0.4851036072 -0.3194874227 -0.1736169755 0.0561600477 0.5508796573 0.5285834670 -0.2801051140 0.0381517597 -0.0971385539 -0.1174107119 0.2971332371 -0.5169528723 -0.0866822004 -0.1879533827 0.0124606993 -0.4621886611 0.0221215393 -0.2339498848 0.0365518220 -0.0303732641 -0.0309650656 -0.3663482964 -0.3354409635 -0.1787818372 -0.0999358743 -0.5693356395 -0.1883568913 -0.2536826134 0.0463477261 0.4326081276 -0.2610012591 -0.1161169335 0.2483724058 0.5679057240 0.1728926599 0.2769672275 -0.2152407020 0.1619588733 0.1443400979 0.3470651209 0.0165638868 -0.1501232982 0.2011219263 -0.1531818658 -0.1380190104 -0.4959879816 -0.0054258807 -0.2135667354 0.0736012012 0.2283348888 0.0565597340 0.1310574710 -0.0380546749 0.2992072403 0.2491534352 0.1328930110 0.1015021428 0.2774113119 0.0592254587 -0.0893861279 -0.1682432294 0.0703170300 -0.1204520389 0.1579848677 -0.3271645010 -0.1271823496 0.4170157909 0.2080710232 -0.1501959711 -0.2291612625 -0.0988769308 -0.3374383748 0.1475181729 0.0600960068 -0.2267012298 -0.1536392421 0.0914670527 0.6888229251 0.0588781983 -0.1734540164 0.3107151389 -0.3739295006 -0.3656217456 -0.1894991398 -0.1375179142 0.0461807102 0.2383666486 0.0576495938 -0.0800796077 -0.0471030138 -0.1670200229 -0.2204619050 0.1537632793 0.1713314503 0.0770310760 0.3382073641 -0.0263326652 -0.1768008322 0.1419956684 0.0299967770 -0.2026000470 -0.5123763680 0.0791038424 0.2132240534 0.0522060692 -0.1639246494 0.3780441582 0.2645362020 -0.0328476541 0.3800925314 0.0380863249 0.4392410815 0.2734820545 -0.1434123367 0.0209815539 -0.2154065222 0.2425837666 -0.2417782396 -0.0171084814 0.0139103960 0.3545860648 -0.1635762900 -0.3255764544 0.0027621456 0.0968526229 0.1296214610 -0.1247197315 -0.6159908175 0.5375168324 -0.4149090052 0.0717677325 0.2621693313 0.4153447747 0.1769531220 0.2638467848 0.0911561996 -0.0216348581 -0.1209524423 -0.5026034117 0.0707553998 -0.0113633862 0.0952148959 0.0703318939 0.0629927516 -0.1621482670 -0.1108766869 -0.0270259622 -0.0459792763 0.2157885432 0.0185116343 -0.1503145248 -0.0468308292 -0.0168534927 -0.0508946292 -0.0909496099 0.1318511665 0.7956540585 0.1636888236 -0.0919728205 0.3700721562 -0.0846034437 -0.1473638564 0.0751957744 0.1905036718 0.0372377709 -0.3815262914 -0.0226797033 0.0068657133 0.3002669811 -0.1492635310 0.0641364530 0.2965446711 -0.0329625048 0.0153524624 0.1223561838 0.0590354726 0.1711962819 0.2111022472 0.5903234482 -0.2729949653 0.1592563242 0.0265980046 -0.2738865912 -0.3160354197 -0.1730902046 0.1035771370 -0.7919763923 -0.0115975076 0.0799959898 -0.0584634356 0.1050134525 0.1244399101 -0.2721679509 0.0736515224 -0.1227581576 -0.3389362097 0.0398902297 -0.0914260671 -0.3150922954 -0.0824702233 -0.1484819204 0.2536135614 -0.3642395735 0.0497504920 0.2827603817 0.2658914924 0.4245477617 0.0861362740 0.1272393316 -0.0207028203 -0.2727103233 -0.1211949512 0.4473463893 0.0681939274 -0.0374341048 0.0551407486 0.0772670507 0.0213512480 -0.0491110906 0.2322977632 0.1255140603 -0.2283317894 -0.1118680835 0.1231270358 -0.1472059935 0.0649340525 -0.0499961711 -0.0867535174 -0.1110602394 0.3249121606 0.3701883852 -0.0603613779 0.0769927427 0.1697962284 0.2087324113 -0.0804665834 0.1615260094 0.1753270775 0.0357881598 0.2465259582 0.1568468958 -0.1193700656 -0.3291103840 -0.1438093036 -0.0509173870 -0.7288933396 0.1863472611 0.1569426060 0.0043270895 0.4004130363 -0.0023471501 0.1150797158 0.2783045769 0.0744545087 0.0192479882 -0.0443848744 0.5004008412 0.0437904410 -0.0640942752 0.0977601558 0.1632506698 -0.2120380253 0.2073570043 -0.2172598690 0.1754669249 0.2839654684 0.0481331646 0.3599447608 0.3408724964 0.0476266183 -0.0220381897 -0.3804455400 0.4475222528 -0.1330809593 0.1958725005 -0.4293349087 0.0218783524 0.0012310079 -0.1038177684 0.1427678466 -0.0476096682 -0.1361221969 -0.3235110939 -0.0871411040 0.3433085680 0.1722592711 -0.3366296589 0.2575058341 0.2877911329 -0.0046144938 -0.0794617981 0.5990349054 0.7452950478 -0.2297636271 0.3883795142 -0.1673691571 0.2597129941 -0.0032152701 -0.0604662299 -0.1865299046 -0.0881516561 -0.1555322409 -0.0902482793 0.0798700005 0.2991210818 -0.0419408120 -0.1779440045 0.1263098270 -0.3869077563 0.1871163845 -0.1276868284 0.1818597913 1.3806872368 -0.2758477032 -0.1191391647 0.0718240589 -0.2347330898 -0.1418102384 0.0334211290 0.2427341938 -0.1442840546 0.3234784603 0.2161214352 0.0317098647 -0.2269273251 -0.3295891583 0.4375147820 -0.0567354448 -0.1336374730 0.3509125113 -0.0632016510 0.2192162275 0.0816279054 0.1829684526 -0.1775463074 -0.0016864364 0.3409964740 0.0008022538 -0.0215344299 0.0617414601 0.0450342111 0.1411662698 -0.1062687635 0.0664534867 -0.3992545307 -0.0327336825 -1.2356522083 -0.0624479912 -0.3181970417 -0.0271670297 -0.1168370917 0.0928180590 -0.3219319582 -0.1039790288 0.2182601541 -0.0513275489 0.1690911502 0.2991639674 -0.2782725692 0.0384688601 -0.2322339416 -0.1697499156 -0.1609963477 -0.0269069429 0.3281715512 -0.7871416211 0.2286472619 -0.3896628916 0.2898351550 -0.2339847237 0.3606785536 -0.0445074029 0.3843019307 -0.3132584691 -0.2108795345 0.2012263983 0.4431084991 -0.3713211715 0.1136600822 0.6444982886 0.1238487810 0.1202293262 0.1773178577 -0.0112802219 -0.2850360274 -0.1603074521 0.2269133627 0.2674438953 -0.1413999498 -0.0201391894 -0.5678181648 -0.1709403247 0.2432204932 0.1350017339 -0.2047565132 0.2810218036 -0.2362594604 0.0702733397 -0.1354906708 0.5056532025 -0.1469926089 0.0501740836 -0.2401268035 -0.0922640264 -0.0114360796 -0.3470520079 0.5004794002 0.1699065417 -0.3638105989 -0.3001327515 -0.1947946250 -0.0820531771 0.0125549557 0.4758310020 0.0476099215 -0.0835493207 -0.0431341231 0.0904555768 -0.1237559617 0.0883966684 -0.3519895375 -0.0866699740 0.3464234173 -0.0112770768 -0.1261892021 -0.0396165252 -0.2224312127 0.0716571584 0.0680863112 -0.0355255269 -0.0002831365 0.0011193973 0.2360664308 0.0751249418 -0.1067606583 -0.1792084873 0.1590003967 0.0751689374 0.2695907652 0.0031943934 -0.1204857454 -0.5690830946 0.1033643633 -0.2407296002 -0.3251074255 0.0909685493 0.1596857756 0.3253727555 -0.0027489995 -0.1791810542 0.0554502234 -0.1262790859 -0.2091157138 0.0211348366 -0.2713378072 -0.0160854794 0.2627776265 -0.0104794791 0.1267503500 -0.4011536837 0.3936806023 -1.2709516287 0.0216246545 0.1292250603 0.0414481163 -0.0595122464 0.1648134291 0.4360718727 -0.3397271633 0.0781210586 0.1658681333 -0.0067745107 -0.1864040792 -0.1315650493 -0.0560505167 -0.2221835852 0.4794268012 -0.1030853093 -0.3162695467 0.0461140983 0.0279659964 0.1142249629 0.0504077598 0.3163625300 -0.0003974159 -0.1959015280 -0.3726776540 0.1055423319 0.4613923728 0.1493850350 -0.0646203309 0.0653930008 0.1310223937 0.1980235577 -0.1259946078 -0.0866475627 -0.0157007482 0.7026098967 0.1500597298 0.2554349303 0.2348721921 -0.1567750722 0.0890525132 0.1264187098 0.2158108056 -0.1736404896 0.0907345787 0.1798965037 -0.1073463559 0.1929631084 0.7039103508 -0.0317983292 -0.0130314194 -0.0658219457 -0.0212839153 0.3212554753 -0.0095446128 0.3826378882 0.2579521239 0.1735021919 0.2538785934 -0.1450948119 -0.2073279917 0.1162878573 -0.4572873712 -0.0450798422 -0.1983109564 0.0017157084 1.0091544390 0.3196664453 0.0621025376 0.2889701426 -0.0878189132 0.1294608861 -0.0109506994 0.0344506688 0.2781162560 0.1419818550 -0.0813676268 0.0649814680 0.1095487028 -0.0289492123 -0.0916630104 -0.0866747275 -0.1958367974 -0.2185437232 -0.0326046869 -0.0500160195 0.3892029226 0.0992355868 0.2657297552 0.3507095873 -0.5326209068 0.1432342827 0.0270314068 0.6643303037 0.0580788627 0.5357930660 -0.3556935787 0.0933578908 0.0689876974 -0.0634066984 -1.0515882969 0.1128785238 0.0459558889 0.0307144541 0.0287555084 -0.0000351710 -0.2496546656 0.1439188123 0.2520751953 0.1915357560 0.1706292629 -0.2472841591 0.2598075569 -0.1408555210 0.2649263144 -0.2005922347 -0.0975980088 0.1342919171 0.0830167159 -0.0719110668 -0.3045725822 0.1962900907 -0.0180784259 0.0459535569 0.1127793342 -0.2953684330 0.2054275125 -0.0817261264 -0.3344551921 -0.0053042974 -0.4381883144 0.0017230017 -0.2500764430 0.3190153837 -0.4048478901 -0.3174165785 -0.0228734687 0.3283461034 -0.0986648276 -0.4275879860 -0.1235830337 0.4212252200 0.1633295119 0.0882622227 -0.1215970889 -0.0527542233 -0.0260837246 0.0417072773 0.1056562066 -0.0522246808 -0.2162464559 0.2181191444 0.0745685473 -0.0993096456 -0.1311032623 0.1951030493 -0.3353369236 -0.7765951157 -0.1042251065 -0.4900701344 -0.4366036952 0.3577788174 0.1040719748 -0.0878130943 -0.0493546538 -0.3046712577 -0.5942116976 -0.2458897978 -0.2701971531 0.0884302855 -0.1305585504 -0.1362291276 0.1100411564 -0.2572011948 -0.0635998771 -0.2433767915 -0.5388990045 -0.1596635282 0.0239601620 0.3366321623 0.1226732358 -0.2820160985 -0.2380438447 -0.2263254523 -0.2426721007 0.2071458399 0.0498771779 -0.3506537974 -0.0731365010 -0.2886467874 0.0090212300 -0.2773264050 0.0937068760 -0.0828175768 0.1001207381 0.3965314627 0.1173454523 0.3419636190 -0.1921845078 0.1157272086 0.1164222956 0.0419849046 0.6616800427 -0.0389982425 -0.2730486095 -0.1662479043 0.4959470928 -0.2709269524 0.1393792629 0.1487283260 0.3108105361 -0.1514077038 -0.2157692462 -0.1260134131 0.2575081289 0.5322678089 -0.1379081309 0.2059788853 0.2610153854 -0.2752122283 0.1602944285 0.2057495564 -0.0078685442 -0.2159334421 -0.0302447006 0.0358979106 0.0177727398 -0.2559512854 0.3811836839 0.0184854958 -0.1123076454 -0.1219012290 -0.1229138225 -0.1369411796 -0.0769997835 0.2130703479 0.2001073360 0.1078181639 -0.0397310108 -0.0701895729 0.0096701635 -0.0582195967 0.0594691969 -0.1318166852 -0.2374006212 0.0692072064 -0.2843329906 -0.1489634365 -0.1602200419 -0.0708805770 0.0087317768 -0.3306441605 0.0824231058 -0.0319774747 0.4496623576 0.0271161292 -0.1213022098 -0.0588000417 0.2806870043 -0.2835999131 -0.2424102724 -0.2625038922 -0.1211796179 0.2733663321 0.0204269569 -0.2484923154 -0.4068668485 -0.2936083078 -0.2134365290 -0.5237313509 0.1225515082 -0.0004410424 0.1916385442 0.1892772764 0.2029361725 -0.0385799706 -0.0211056788 0.0041264193 0.1345603913 -0.1131910682 -0.1331759542 -0.1962955445 -0.0660505146 -0.1091127396 0.3472946584 0.1962423325 -0.1695160568
